Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 01:00:37.627,114421.0,0.001,BTCUSDT
2025-09-30 01:00:37.627,114420.9,0.002,BTCUSDT
2025-09-30 01:00:37.627,114420.9,0.001,BTCUSDT
2025-09-30 01:00:37.627,114420.7,0.001,BTCUSDT
2025-09-30 01:00:37.627,114420.6,0.001,BTCUSDT
2025-09-30 01:00:37.627,114420.6,0.001,BTCUSDT
2025-09-30 01:00:37.627,114420.4,0.103,BTCUSDT
2025-09-30 01:00:37.635,114420.4,0.001,BTCUSDT
2025-09-30 01:00:37.635,114420.4,0.001,BTCUSDT
2025-09-30 01:00:37.635,114420.4,0.001,BTCUSDT
2025-09-30 01:00:37.635,114420.4,0.001,BTCUSDT
2025-09-30 01:00:37.635,114420.4,0.002,BTCUSDT
2025-09-30 01:00:37.841,114420.4,0.075,BTCUSDT
2025-09-30 01:00:37.967,114420.4,0.002,BTCUSDT
2025-09-30 01:00:37.987,114420.4,0.001,BTCUSDT
2025-09-30 01:00:38.873,114420.4,0.077,BTCUSDT
2025-09-30 01:00:38.951,114420.3,0.002,BTCUSDT
2025-09-30 01:00:38.951,114420.3,0.011,BTCUSDT
2025-09-30 01:00:38.970,114420.3,0.005,BTCUSDT
2025-09-30 01:00:39.197,114420.3,0.001,BTCUSDT
2025-09-30 01:00:39.490,114420.3,0.008,BTCUSDT
2025-09-30 01:00:39.604,114420.3,0.2,BTCUSDT
2025-09-30 01:00:39.886,114420.4,0.076,BTCUSDT
2025-09-30 01:00:40.047,114420.3,0.042,BTCUSDT
2025-09-30 01:00:40.069,114420.3,0.005,BTCUSDT
2025-09-30 01:00:40.145,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.236,114420.3,0.008,BTCUSDT
2025-09-30 01:00:40.320,114420.4,0.002,BTCUSDT
2025-09-30 01:00:40.517,114420.4,0.003,BTCUSDT
2025-09-30 01:00:40.789,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.930,114420.4,0.276,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.205,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.2,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.009,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.701,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.002,BTCUSDT
2025-09-30 01:00:40.968,114420.3,0.002,BTCUSDT
2025-09-30 01:00:40.968,114420.2,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.2,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.2,0.001,BTCUSDT
2025-09-30 01:00:40.968,114420.2,0.008,BTCUSDT
2025-09-30 01:00:40.968,114420.2,0.002,BTCUSDT
2025-09-30 01:00:40.968,114420.1,0.824,BTCUSDT
2025-09-30 01:00:40.973,114420.1,0.131,BTCUSDT
2025-09-30 01:00:40.973,114420.1,0.001,BTCUSDT
2025-09-30 01:00:40.973,114420.0,0.001,BTCUSDT
2025-09-30 01:00:40.973,114420.0,0.001,BTCUSDT
2025-09-30 01:00:40.973,114420.0,0.017,BTCUSDT
2025-09-30 01:00:40.973,114420.0,0.151,BTCUSDT
2025-09-30 01:00:40.975,114420.0,0.032,BTCUSDT
2025-09-30 01:00:40.979,114419.7,0.002,BTCUSDT
2025-09-30 01:00:40.979,114419.7,0.012,BTCUSDT
2025-09-30 01:00:40.979,114419.7,0.001,BTCUSDT
2025-09-30 01:00:40.979,114419.7,0.001,BTCUSDT
2025-09-30 01:00:40.979,114419.7,0.001,BTCUSDT
2025-09-30 01:00:40.999,114419.8,0.076,BTCUSDT
2025-09-30 01:00:41.101,114419.8,0.001,BTCUSDT
2025-09-30 01:00:41.162,114419.7,0.001,BTCUSDT
2025-09-30 01:00:41.162,114419.7,0.04,BTCUSDT
2025-09-30 01:00:41.162,114419.7,0.072,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.088,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.008,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.002,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.001,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.007,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.006,BTCUSDT
2025-09-30 01:00:41.165,114419.7,0.002,BTCUSDT
2025-09-30 01:00:41.165,114419.6,0.001,BTCUSDT
2025-09-30 01:00:41.165,114419.6,0.001,BTCUSDT
2025-09-30 01:00:41.165,114419.6,0.001,BTCUSDT
2025-09-30 01:00:41.165,114419.3,0.002,BTCUSDT
2025-09-30 01:00:41.165,114419.3,0.018,BTCUSDT
2025-09-30 01:00:41.165,114419.2,0.002,BTCUSDT
2025-09-30 01:00:41.165,114419.2,0.026,BTCUSDT
2025-09-30 01:00:41.165,114419.1,0.002,BTCUSDT
2025-09-30 01:00:41.165,114418.8,0.002,BTCUSDT
2025-09-30 01:00:41.167,114418.5,0.002,BTCUSDT
2025-09-30 01:00:41.167,114418.5,0.001,BTCUSDT
2025-09-30 01:00:41.172,114418.3,0.013,BTCUSDT
2025-09-30 01:00:41.219,114418.4,0.042,BTCUSDT
2025-09-30 01:00:41.229,114418.3,0.001,BTCUSDT
2025-09-30 01:00:41.229,114418.3,0.001,BTCUSDT
2025-09-30 01:00:41.229,114418.3,0.005,BTCUSDT
2025-09-30 01:00:41.543,114418.3,0.042,BTCUSDT
2025-09-30 01:00:41.560,114418.3,0.003,BTCUSDT
2025-09-30 01:00:41.982,114418.4,0.009,BTCUSDT
2025-09-30 01:00:41.998,114418.4,0.075,BTCUSDT
2025-09-30 01:00:42.015,114418.3,0.003,BTCUSDT
2025-09-30 01:00:42.038,114418.4,0.007,BTCUSDT
2025-09-30 01:00:42.088,114418.3,0.005,BTCUSDT
2025-09-30 01:00:42.090,114418.3,0.001,BTCUSDT
2025-09-30 01:00:42.186,114418.4,0.001,BTCUSDT
2025-09-30 01:00:42.417,114418.3,0.009,BTCUSDT
